205	448	1471	54.35	19.35	-0.5	54.35	19.35	0	9350000	4064.8	4064.8	0.01	0	0	5
206	449	1474	63.75	19.35	-0.5	63.75	19.35	0	9350000	4097	4097	0.01	0	0	5
207	450	1477	71.6	19.35	-0.5	71.6	19.35	0	6225000	2765.2	2765.2	0.01	0	0	4
208	451	1480	78.75	19.35	-0.5	78.75	19.35	0	4400000	1923.5	1923.5	0.01	0	0	3
209	452	1482	86.25	19.35	-0.5	86.25	19.35	0	4400000	1999.2	1999.2	0.01	0	0	3
210	453	1484	93.75	19.35	-0.5	93.75	19.35	0	6225000	2775.6	2775.6	0.01	0	0	4
211	454	1486	101.25	19.35	-0.5	101.25	19.35	0	9350000	4132.1	4132.1	0.01	0	0	5
212	455	1489	110.65	19.35	-0.5	110.65	19.35	0	9350000	4131.9	4131.9	0.01	0	0	5
213	456	1491	118.15	19.35	-0.5	118.15	19.35	0	6225000	2613.9	2613.9	0.01	0	0	4
214	457	1493	125.65	19.35	-0.5	125.65	19.35	0	2875000	1378.5	1378.5	0.01	0	0	2
215	458	1495	133.15	19.35	-0.5	133.15	19.35	0	2875000	1310.9	1310.9	0.01	0	0	2
216	459	1498	140.31	19.35	-0.5	140.31	19.35	0	6225000	2826.8	2826.8	0.01	0	0	4
217	460	1501	148.17	19.35	-0.5	148.17	19.35	0	9350000	4117.2	4117.2	0.01	0	0	5
218	461	1504	157.57	19.35	-0.5	157.57	19.35	0	9350000	4068	4068	0.01	0	0	5
219	462	1506	165.07	19.35	-0.5	165.07	19.35	0	6225000	2762.3	2762.3	0.01	0	0	4
220	463	1508	172.57	19.35	-0.5	172.57	19.35	0	4400000	1946.2	1946.2	0.01	0	0	3
221	464	1510	180.07	19.35	-0.5	180.07	19.35	0	4400000	1946.3	1946.3	0.01	0	0	3
222	465	1512	187.57	19.35	-0.5	187.57	19.35	0	4400000	1953.5	1953.5	0.01	0	0	3
223	466	1514	195.07	19.35	-0.5	195.07	19.35	0	6225000	2668.7	2668.7	0.01	0	0	4
224	467	1516	202.57	19.35	-0.5	202.57	19.35	0	9350000	4050.3	4050.3	0.01	0	0	5
225	468	1519	211.97	19.35	-0.5	211.97	19.35	0	9350000	4147.1	4147.1	0.01	0	0	5
226	469	1522	219.77	19.35	-0.5	219.77	19.35	0	6225000	2695.8	2695.8	0.01	0	0	4
227	470	1525	226.97	19.35	-0.5	226.97	19.35	0	2875000	1443.5	1443.5	0.01	0	0	2
228	471	1527	234.47	19.35	-0.5	234.47	19.35	0	2875000	1318.2	1318.2	0.01	0	0	2
229	472	1529	241.97	19.35	-0.5	241.97	19.35	0	4400000	2015.8	2015.8	0.01	0	0	3
230	473	1531	247.4	19.35	-0.5	247.4	19.35	0	1275000	547.6	547.6	0.01	0	0	1
231	474	1550	252.37	21.05	-0.5	252.37	21.05	0	1275000	606.5	606.5	0.01	0	0	1
